,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Bowler
10094,9.0,2.0,46.0,2.0,5.11,23.0,27.0,v India,Hyderabad (Deccan),Nathan Coulter-Nile
10095,8.2,0.0,52.0,1.0,6.24,52.0,50.0,v India,Nagpur,Nathan Coulter-Nile
10096,10.0,0.0,61.0,2.0,6.1,30.5,30.0,v Pakistan,Sharjah,Nathan Coulter-Nile
10097,7.0,0.0,52.0,2.0,7.42,26.0,21.0,v Pakistan,Sharjah,Nathan Coulter-Nile
10098,10.0,1.0,53.0,3.0,5.3,17.66,20.0,v Pakistan,Dubai (DSC),Nathan Coulter-Nile
10099,10.0,2.0,39.0,2.0,3.9,19.5,30.0,v India,Sydney,Jason Behrendorff
10100,8.2,1.0,52.0,1.0,6.24,52.0,50.0,v India,Adelaide,Jason Behrendorff
10101,10.0,0.0,46.0,0.0,4.6,0.0,0.0,v India,Hyderabad (Deccan),Jason Behrendorff
10102,10.0,1.0,61.0,0.0,6.1,0.0,0.0,v India,Mohali,Jason Behrendorff
10103,8.0,1.0,29.0,1.0,3.62,29.0,48.0,v Pakistan,Abu Dhabi,Jason Behrendorff
10104,8.0,0.0,63.0,3.0,7.87,21.0,16.0,v Pakistan,Dubai (DSC),Jason Behrendorff
10105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Brisbane,Alex Carey 
10106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Chester-le-Street,Alex Carey 
10107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Manchester,Alex Carey 
10108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Perth,Alex Carey 
10109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Adelaide,Alex Carey 
10110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Hobart,Alex Carey 
10111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Sydney,Alex Carey 
10112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Adelaide,Alex Carey 
10113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Melbourne,Alex Carey 
10114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Hyderabad (Deccan),Alex Carey 
10115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Nagpur,Alex Carey 
10116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Ranchi,Alex Carey 
10117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Mohali,Alex Carey 
10118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Delhi,Alex Carey 
10119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Alex Carey 
10120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Alex Carey 
10121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Alex Carey 
10122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Alex Carey 
10123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Alex Carey 
10124,3.0,0.0,28.0,3.0,9.33,9.33,6.0,v South Africa,Centurion,Pat Cummins 
10125,10.0,1.0,73.0,1.0,7.3,73.0,60.0,v South Africa,Port Elizabeth,Pat Cummins 
10126,10.0,0.0,49.0,1.0,4.9,49.0,60.0,v South Africa,Durban,Pat Cummins 
10127,3.0,0.0,11.0,1.0,3.66,11.0,18.0,v Ireland,Belfast,Pat Cummins 
10128,10.0,0.0,53.0,1.0,5.3,53.0,60.0,v England,Lord's,Pat Cummins 
10129,10.0,0.0,61.0,2.0,6.1,30.5,30.0,v South Africa,Melbourne,Pat Cummins 
10130,9.0,0.0,54.0,3.0,6.0,18.0,18.0,v South Africa,Sydney,Pat Cummins 
10131,9.0,1.0,42.0,1.0,4.66,42.0,54.0,v England,Sydney,Pat Cummins 
10132,10.0,0.0,52.0,0.0,5.2,0.0,0.0,v India,Melbourne,Pat Cummins 
10133,10.0,0.0,74.0,1.0,7.4,74.0,60.0,v England,Hobart,Pat Cummins 
10134,6.1,0.0,38.0,2.0,6.16,19.0,18.5,v New Zealand,Auckland,Pat Cummins 
10135,7.0,1.0,42.0,3.0,6.0,14.0,14.0,v Scotland,Hobart,Pat Cummins 
10136,5.0,0.0,19.0,2.0,3.8,9.5,15.0,v Ireland,Belfast,Pat Cummins 
10137,9.3,1.0,48.0,2.0,5.05,24.0,28.5,v England,Southampton,Pat Cummins 
10138,8.3,0.0,56.0,4.0,6.58,14.0,12.7,v England,Lord's,Pat Cummins 
10139,10.0,1.0,50.0,2.0,5.0,25.0,30.0,v England,Manchester,Pat Cummins 
10140,10.0,0.0,49.0,4.0,4.9,12.25,15.0,v England,Leeds,Pat Cummins 
10141,6.0,0.0,33.0,0.0,5.5,0.0,0.0,v England,Manchester,Pat Cummins 
10142,9.0,0.0,62.0,2.0,6.88,31.0,27.0,v New Zealand,Sydney,Pat Cummins 
10143,10.0,0.0,41.0,4.0,4.1,10.25,15.0,v New Zealand,Canberra,Pat Cummins 
10144,5.1,0.0,26.0,2.0,5.03,13.0,15.5,v New Zealand,Melbourne,Pat Cummins 
10145,8.4,0.0,33.0,3.0,3.8,11.0,17.3,v Pakistan,Brisbane,Pat Cummins 
10146,10.0,1.0,48.0,0.0,4.8,0.0,0.0,v Pakistan,Melbourne,Pat Cummins 
10147,10.0,1.0,42.0,1.0,4.2,42.0,60.0,v Pakistan,Perth,Pat Cummins 
10148,8.0,0.0,45.0,1.0,5.62,45.0,48.0,v Pakistan,Sydney,Pat Cummins 
10149,10.0,0.0,60.0,2.0,6.0,30.0,30.0,v Pakistan,Adelaide,Pat Cummins 
10150,9.0,0.0,67.0,2.0,7.44,33.5,27.0,v New Zealand,Auckland,Pat Cummins 
10151,10.0,0.0,47.0,1.0,4.7,47.0,60.0,v New Zealand,Hamilton,Pat Cummins 
10152,9.0,0.0,67.0,1.0,7.44,67.0,54.0,v New Zealand,Birmingham,Pat Cummins 
10153,8.0,1.0,22.0,1.0,2.75,22.0,48.0,v Bangladesh,The Oval,Pat Cummins 
10154,8.0,1.0,55.0,0.0,6.87,0.0,0.0,v England,Birmingham,Pat Cummins 
10155,10.0,1.0,44.0,0.0,4.4,0.0,0.0,v India,Chennai,Pat Cummins 
10156,10.0,1.0,34.0,1.0,3.4,34.0,60.0,v India,Kolkata,Pat Cummins 
10157,10.0,0.0,54.0,2.0,5.4,27.0,30.0,v India,Indore,Pat Cummins 
10158,10.0,0.0,59.0,1.0,5.9,59.0,60.0,v India,Bengaluru,Pat Cummins 
10159,7.0,1.0,29.0,0.0,4.14,0.0,0.0,v India,Nagpur,Pat Cummins 
10160,10.0,0.0,63.0,2.0,6.3,31.5,30.0,v England,Melbourne,Pat Cummins 
10161,10.0,1.0,67.0,1.0,6.7,67.0,60.0,v England,Sydney,Pat Cummins 
10162,10.0,2.0,24.0,4.0,2.4,6.0,15.0,v England,Adelaide,Pat Cummins 
10163,6.0,2.0,18.0,0.0,3.0,0.0,0.0,v South Africa,Perth,Pat Cummins 
10164,10.0,0.0,27.0,1.0,2.7,27.0,60.0,v South Africa,Adelaide,Pat Cummins 
10165,10.0,2.0,67.0,0.0,6.7,0.0,0.0,v South Africa,Hobart,Pat Cummins 
10166,10.0,0.0,46.0,0.0,4.6,0.0,0.0,v India,Hyderabad (Deccan),Pat Cummins 
10167,9.0,2.0,29.0,4.0,3.22,7.25,13.5,v India,Nagpur,Pat Cummins 
10168,8.2,1.0,37.0,3.0,4.44,12.33,16.6,v India,Ranchi,Pat Cummins 
10169,10.0,0.0,70.0,5.0,7.0,14.0,12.0,v India,Mohali,Pat Cummins 
10170,10.0,1.0,38.0,2.0,3.8,19.0,30.0,v India,Delhi,Pat Cummins 
10171,8.0,1.0,23.0,3.0,2.87,7.66,16.0,v Pakistan,Abu Dhabi,Pat Cummins 
10172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Melbourne,Aaron Finch 
10173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Adelaide,Aaron Finch 
10174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Perth,Aaron Finch 
10175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Perth,Aaron Finch 
10176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Canberra,Aaron Finch 
10177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Sydney,Aaron Finch 
10178,1.0,0.0,2.0,0.0,2.0,0.0,0.0,v West Indies,Melbourne,Aaron Finch 
10179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Scotland,Edinburgh,Aaron Finch 
10180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Manchester,Aaron Finch 
10181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Birmingham,Aaron Finch 
10182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cardiff,Aaron Finch 
10183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Southampton,Aaron Finch 
10184,0.4,0.0,2.0,1.0,3.0,2.0,4.0,v India,Pune,Aaron Finch 
10185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Jaipur,Aaron Finch 
10186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Mohali,Aaron Finch 
10187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Ranchi,Aaron Finch 
10188,4.0,0.0,20.0,1.0,5.0,20.0,24.0,v India,Nagpur,Aaron Finch 
10189,1.0,0.0,2.0,0.0,2.0,0.0,0.0,v India,Bengaluru,Aaron Finch 
10190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Melbourne,Aaron Finch 
10191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Brisbane,Aaron Finch 
10192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Sydney,Aaron Finch 
10193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Perth,Aaron Finch 
10194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Adelaide,Aaron Finch 
10195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Aaron Finch 
10196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Harare,Aaron Finch 
10197,2.0,0.0,19.0,0.0,9.5,0.0,0.0,v Zimbabwe,Harare,Aaron Finch 
10198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Harare,Aaron Finch 
10199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Harare,Aaron Finch 
10200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Aaron Finch 
10201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Aaron Finch 
10202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Aaron Finch 
10203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Perth,Aaron Finch 
10204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Perth,Aaron Finch 
10205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Canberra,Aaron Finch 
10206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Melbourne,Aaron Finch 
10207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Sydney,Aaron Finch 
10208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Sydney,Aaron Finch 
10209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Melbourne,Aaron Finch 
10210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Hobart,Aaron Finch 
10211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Sydney,Aaron Finch 
10212,0.3,0.0,3.0,0.0,6.0,0.0,0.0,v England,Perth,Aaron Finch 
10213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Melbourne,Aaron Finch 
10214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Auckland,Aaron Finch 
10215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Afghanistan,Perth,Aaron Finch 
10216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Sydney,Aaron Finch 
10217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Scotland,Hobart,Aaron Finch 
10218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Adelaide,Aaron Finch 
10219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Sydney,Aaron Finch 
10220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Melbourne,Aaron Finch 
10221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Manchester,Aaron Finch 
10222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Leeds,Aaron Finch 
10223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Manchester,Aaron Finch 
10224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Perth,Aaron Finch 
10225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Brisbane,Aaron Finch 
10226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Melbourne,Aaron Finch 
10227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Canberra,Aaron Finch 
10228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Sydney,Aaron Finch 
10229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Providence,Aaron Finch 
10230,3.0,0.0,11.0,0.0,3.66,0.0,0.0,v South Africa,Providence,Aaron Finch 
10231,2.0,0.0,13.0,0.0,6.5,0.0,0.0,v South Africa,Basseterre,Aaron Finch 
10232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Basseterre,Aaron Finch 
10233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Bridgetown,Aaron Finch 
10234,3.0,0.0,16.0,0.0,5.33,0.0,0.0,v West Indies,Bridgetown,Aaron Finch 
10235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Bridgetown,Aaron Finch 
10236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Colombo (RPS),Aaron Finch 
10237,2.0,0.0,7.0,0.0,3.5,0.0,0.0,v Sri Lanka,Colombo (RPS),Aaron Finch 
10238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Aaron Finch 
10239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Dambulla,Aaron Finch 
10240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Sri Lanka,Pallekele,Aaron Finch 
10241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Centurion,Aaron Finch 
10242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Johannesburg,Aaron Finch 
10243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Durban,Aaron Finch 
10244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Port Elizabeth,Aaron Finch 
10245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Cape Town,Aaron Finch 
10246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Sydney,Aaron Finch 
10247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Canberra,Aaron Finch 
10248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Melbourne,Aaron Finch 
10249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Auckland,Aaron Finch 
10250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Hamilton,Aaron Finch 
10251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v New Zealand,Birmingham,Aaron Finch 
10252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Bangladesh,The Oval,Aaron Finch 
10253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Birmingham,Aaron Finch 
10254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Indore,Aaron Finch 
10255,0.1,0.0,1.0,0.0,6.0,0.0,0.0,v India,Bengaluru,Aaron Finch 
10256,3.0,0.0,17.0,0.0,5.66,0.0,0.0,v India,Nagpur,Aaron Finch 
10257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Melbourne,Aaron Finch 
10258,3.0,0.0,17.0,0.0,5.66,0.0,0.0,v England,Brisbane,Aaron Finch 
10259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Sydney,Aaron Finch 
10260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,The Oval,Aaron Finch 
10261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Cardiff,Aaron Finch 
10262,1.0,0.0,7.0,0.0,7.0,0.0,0.0,v England,Nottingham,Aaron Finch 
10263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Chester-le-Street,Aaron Finch 
10264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v England,Manchester,Aaron Finch 
10265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Perth,Aaron Finch 
10266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Adelaide,Aaron Finch 
10267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v South Africa,Hobart,Aaron Finch 
10268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Sydney,Aaron Finch 
10269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Adelaide,Aaron Finch 
10270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Melbourne,Aaron Finch 
10271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Hyderabad (Deccan),Aaron Finch 
10272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Nagpur,Aaron Finch 
10273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Ranchi,Aaron Finch 
10274,3.0,0.0,22.0,0.0,7.33,0.0,0.0,v India,Mohali,Aaron Finch 
10275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v India,Delhi,Aaron Finch 
10276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Sharjah,Aaron Finch 
10277,10.0,0.0,41.0,1.0,4.1,41.0,60.0,v Pakistan,Sharjah,Aaron Finch 
10278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Abu Dhabi,Aaron Finch 
10279,2.0,0.0,19.0,0.0,9.5,0.0,0.0,v Pakistan,Dubai (DSC),Aaron Finch 
10280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Pakistan,Dubai (DSC),Aaron Finch 
10281,2.0,0.0,8.0,0.0,4.0,0.0,0.0,v Scotland,Benoni,Samiullah Shinwari
10282,10.0,0.0,56.0,2.0,5.6,28.0,30.0,v Netherlands,Amstelveen,Samiullah Shinwari
10283,6.0,0.0,30.0,0.0,5.0,0.0,0.0,v Netherlands,Amstelveen,Samiullah Shinwari
10284,10.0,3.0,31.0,4.0,3.1,7.75,15.0,v Canada,Sharjah,Samiullah Shinwari
10285,9.0,1.0,36.0,0.0,4.0,0.0,0.0,v Canada,Sharjah,Samiullah Shinwari
10286,10.0,0.0,43.0,3.0,4.3,14.33,20.0,v Canada,The Hague,Samiullah Shinwari
10287,10.0,0.0,52.0,1.0,5.2,52.0,60.0,v Ireland,Rotterdam,Samiullah Shinwari
10288,10.0,0.0,38.0,2.0,3.8,19.0,30.0,v Kenya,Amstelveen,Samiullah Shinwari
10289,8.0,0.0,43.0,2.0,5.37,21.5,24.0,v Netherlands,The Hague,Samiullah Shinwari
10290,7.0,1.0,19.0,0.0,2.71,0.0,0.0,v Scotland,Rotterdam,Samiullah Shinwari
10291,10.0,0.0,39.0,0.0,3.9,0.0,0.0,v Netherlands,Rotterdam,Samiullah Shinwari
10292,8.0,1.0,29.0,2.0,3.62,14.5,24.0,v Scotland,Ayr,Samiullah Shinwari
10293,10.0,0.0,41.0,1.0,4.1,41.0,60.0,v Scotland,Ayr,Samiullah Shinwari
10294,10.0,0.0,43.0,2.0,4.3,21.5,30.0,v Kenya,Nairobi (Gym),Samiullah Shinwari
10295,10.0,1.0,29.0,3.0,2.9,9.66,20.0,v Kenya,Nairobi (Gym),Samiullah Shinwari
10296,9.3,0.0,45.0,0.0,4.73,0.0,0.0,v Kenya,Nairobi (Gym),Samiullah Shinwari
10297,7.0,0.0,36.0,0.0,5.14,0.0,0.0,v Canada,King City (NW),Samiullah Shinwari
10298,3.0,0.0,16.0,3.0,5.33,5.33,6.0,v Canada,Toronto,Samiullah Shinwari
10299,4.0,0.0,22.0,1.0,5.5,22.0,24.0,v Pakistan,Sharjah,Samiullah Shinwari
10300,4.0,0.0,28.0,0.0,7.0,0.0,0.0,v Netherlands,Sharjah,Samiullah Shinwari
10301,10.0,0.0,36.0,1.0,3.6,36.0,60.0,v Netherlands,Sharjah,Samiullah Shinwari
10302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Dublin,Samiullah Shinwari
10303,10.0,1.0,48.0,1.0,4.8,48.0,60.0,v Australia,Sharjah,Samiullah Shinwari
10304,4.0,0.0,17.0,0.0,4.25,0.0,0.0,v Scotland,Sharjah,Samiullah Shinwari
10305,9.0,1.0,42.0,3.0,4.66,14.0,18.0,v Scotland,Sharjah,Samiullah Shinwari
10306,7.0,0.0,14.0,2.0,2.0,7.0,21.0,v Kenya,Sharjah,Samiullah Shinwari
10307,4.0,0.0,17.0,0.0,4.25,0.0,0.0,v Kenya,Sharjah,Samiullah Shinwari
10308,7.0,0.0,34.0,2.0,4.85,17.0,21.0,v Pakistan,Fatullah,Samiullah Shinwari
10309,6.0,0.0,23.0,1.0,3.83,23.0,36.0,v Bangladesh,Fatullah,Samiullah Shinwari
10310,4.0,0.0,20.0,0.0,5.0,0.0,0.0,v Sri Lanka,Dhaka,Samiullah Shinwari
10311,4.2,0.0,32.0,0.0,7.38,0.0,0.0,v India,Dhaka,Samiullah Shinwari
10312,2.0,0.0,20.0,0.0,10.0,0.0,0.0,v Hong Kong,Kuala Lumpur,Samiullah Shinwari
10313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v U.A.E.,Kuala Lumpur,Samiullah Shinwari
10314,5.0,1.0,42.0,0.0,8.4,0.0,0.0,v Zimbabwe,Bulawayo,Samiullah Shinwari
10315,5.3,0.0,37.0,1.0,6.72,37.0,33.0,v Zimbabwe,Bulawayo,Samiullah Shinwari
10316,4.0,0.0,24.0,0.0,6.0,0.0,0.0,v Zimbabwe,Bulawayo,Samiullah Shinwari
10317,4.0,0.0,23.0,0.0,5.75,0.0,0.0,v Zimbabwe,Bulawayo,Samiullah Shinwari
10318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v U.A.E.,ICCA Dubai,Samiullah Shinwari
10319,5.0,0.0,28.0,0.0,5.6,0.0,0.0,v U.A.E.,ICCA Dubai,Samiullah Shinwari
10320,5.0,0.0,22.0,1.0,4.4,22.0,30.0,v U.A.E.,ICCA Dubai,Samiullah Shinwari
10321,6.0,0.0,26.0,1.0,4.33,26.0,36.0,v U.A.E.,ICCA Dubai,Samiullah Shinwari
10322,4.0,0.0,22.0,0.0,5.5,0.0,0.0,v Scotland,ICCA Dubai,Samiullah Shinwari
10323,6.0,0.0,24.0,2.0,4.0,12.0,18.0,v Scotland,Abu Dhabi,Samiullah Shinwari
10324,2.0,0.0,9.0,0.0,4.5,0.0,0.0,v Ireland,Dubai (DSC),Samiullah Shinwari
10325,1.1,0.0,2.0,0.0,1.71,0.0,0.0,v Bangladesh,Canberra,Samiullah Shinwari
10326,6.0,0.0,32.0,0.0,5.33,0.0,0.0,v Sri Lanka,Dunedin,Samiullah Shinwari
10327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Scotland,Dunedin,Samiullah Shinwari
10328,5.0,0.0,34.0,0.0,6.8,0.0,0.0,v Australia,Perth,Samiullah Shinwari
10329,3.0,0.0,15.0,0.0,5.0,0.0,0.0,v New Zealand,Napier,Samiullah Shinwari
10330,2.0,0.0,19.0,0.0,9.5,0.0,0.0,v England,Sydney,Samiullah Shinwari
10331,2.2,0.0,24.0,0.0,10.28,0.0,0.0,v Zimbabwe,Bulawayo,Samiullah Shinwari
10332,4.0,0.0,23.0,2.0,5.75,11.5,12.0,v Zimbabwe,Bulawayo,Samiullah Shinwari
10333,2.0,0.0,11.0,0.0,5.5,0.0,0.0,v Zimbabwe,Bulawayo,Samiullah Shinwari
10334,5.0,0.0,27.0,0.0,5.4,0.0,0.0,v Zimbabwe,Bulawayo,Samiullah Shinwari
10335,1.0,0.0,5.0,0.0,5.0,0.0,0.0,v Zimbabwe,Bulawayo,Samiullah Shinwari
10336,5.0,0.0,21.0,0.0,4.2,0.0,0.0,v Zimbabwe,Sharjah,Samiullah Shinwari
10337,2.0,0.0,10.0,0.0,5.0,0.0,0.0,v Zimbabwe,Sharjah,Samiullah Shinwari
10338,2.0,0.0,10.0,0.0,5.0,0.0,0.0,v Zimbabwe,Sharjah,Samiullah Shinwari
10339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Belfast,Samiullah Shinwari
10340,3.0,0.0,23.0,0.0,7.66,0.0,0.0,v Ireland,Belfast,Samiullah Shinwari
10341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Belfast,Samiullah Shinwari
10342,3.0,0.0,28.0,0.0,9.33,0.0,0.0,v Bangladesh,Dhaka,Samiullah Shinwari
10343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Samiullah Shinwari
10344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Samiullah Shinwari
10345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Harare,Samiullah Shinwari
10346,1.0,0.0,11.0,0.0,11.0,0.0,0.0,v Ireland,Greater Noida,Samiullah Shinwari
10347,4.0,0.0,19.0,0.0,4.75,0.0,0.0,v Ireland,Greater Noida,Samiullah Shinwari
10348,6.0,0.0,39.0,1.0,6.5,39.0,36.0,v Ireland,Greater Noida,Samiullah Shinwari
10349,1.0,0.0,9.0,0.0,9.0,0.0,0.0,v Ireland,Greater Noida,Samiullah Shinwari
10350,1.0,0.0,11.0,0.0,11.0,0.0,0.0,v West Indies,Gros Islet,Samiullah Shinwari
10351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Gros Islet,Samiullah Shinwari
10352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Zimbabwe,Sharjah,Samiullah Shinwari
10353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Hong Kong,Bulawayo,Samiullah Shinwari
10354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Harare,Samiullah Shinwari
10355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v U.A.E.,Harare,Samiullah Shinwari
10356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v Ireland,Harare,Samiullah Shinwari
10357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v West Indies,Harare,Samiullah Shinwari
10358,2.0,0.0,12.0,0.0,6.0,0.0,0.0,v Bangladesh,Abu Dhabi,Samiullah Shinwari
10359,1.0,0.0,9.0,0.0,9.0,0.0,0.0,v Bangladesh,Abu Dhabi,Samiullah Shinwari
10360,10.0,0.0,60.0,1.0,6.0,60.0,60.0,v Ireland,Dehradun,Samiullah Shinwari
